Time	Date	Comp Inlet Press	Comp Exit Press	Turb Inlet Press	Turb Exit Press	Noss Exit Press	Fuel Flow	RPM	Thrust	Comp Inlet	Comp Exit Temp	Turb Inlet Temp	Turb Exit Temp	EGT	
		PSIG	PSIG	PSIG	PSIG	PSIG	Gal/Hour	RPM	Lbs.	°C	°C	°C	°C	°C	
10:44:46	3/8/2016	 1.292357e-001	 5.437090e+000	 5.356612e+000	 9.473312e-001	 5.249033e-001	 1.560291e+000	 4.274235e+004	 2.939580e+000	 2.396510e+001	 7.867368e+001	 5.968947e+002	 5.254022e+002	 5.005198e+002	
10:44:49	3/8/2016	 1.300208e-001	 5.460739e+000	 5.383310e+000	 9.455028e-001	 5.248423e-001	 1.561423e+000	 4.280071e+004	 2.991701e+000	 2.391432e+001	 7.928209e+001	 5.958563e+002	 5.257921e+002	 5.014014e+002	
10:44:51	3/8/2016	 1.313374e-001	 5.458910e+000	 5.385871e+000	 9.419188e-001	 5.239584e-001	 1.560370e+000	 4.282759e+004	 2.981277e+000	 2.390379e+001	 7.977317e+001	 5.939972e+002	 5.253156e+002	 5.016547e+002	
10:44:54	3/8/2016	 1.303329e-001	 5.460618e+000	 5.387638e+000	 9.485564e-001	 5.258968e-001	 1.560633e+000	 4.280510e+004	 2.950004e+000	 2.396315e+001	 8.026944e+001	 5.935455e+002	 5.247096e+002	 5.022890e+002	
10:44:57	3/8/2016	 1.271388e-001	 5.457265e+000	 5.386662e+000	 9.330808e-001	 5.207095e-001	 1.560177e+000	 4.280488e+004	 2.991701e+000	 2.394643e+001	 8.072572e+001	 5.923405e+002	 5.246776e+002	 5.027673e+002	
10:45:00	3/8/2016	 1.278874e-001	 5.461836e+000	 5.388918e+000	 9.441496e-001	 5.276341e-001	 1.559834e+000	 4.282738e+004	 2.970853e+000	 2.395268e+001	 8.111364e+001	 5.922039e+002	 5.259465e+002	 5.036619e+002	
10:45:03	3/8/2016	 1.315142e-001	 5.483718e+000	 5.404035e+000	 9.365733e-001	 5.266100e-001	 1.559887e+000	 4.291625e+004	 2.991701e+000	 2.389822e+001	 8.149834e+001	 5.907363e+002	 5.268161e+002	 5.039813e+002	
10:45:06	3/8/2016	 1.286030e-001	 5.486340e+000	 5.405742e+000	 9.409802e-001	 5.297554e-001	 1.559299e+000	 4.293885e+004	 2.970853e+000	 2.394990e+001	 8.187986e+001	 5.893505e+002	 5.271243e+002	 5.043126e+002	
10:45:08	3/8/2016	 1.279325e-001	 5.479817e+000	 5.420737e+000	 9.518661e-001	 5.253726e-001	 1.559351e+000	 4.293896e+004	 2.981277e+000	 2.404136e+001	 8.233662e+001	 5.877634e+002	 5.272444e+002	 5.046970e+002	
10:45:11	3/8/2016	 1.299440e-001	 5.491886e+000	 5.433049e+000	 9.384079e-001	 5.291823e-001	 1.560168e+000	 4.302705e+004	 3.022973e+000	 2.411205e+001	 8.275209e+001	 5.881697e+002	 5.281746e+002	 5.049798e+002	
10:45:14	3/8/2016	 1.315081e-001	 5.491642e+000	 5.435305e+000	 9.340743e-001	 5.272927e-001	 1.559720e+000	 4.302717e+004	 3.022973e+000	 2.417240e+001	 8.314705e+001	 5.853630e+002	 5.278850e+002	 5.050223e+002	
10:45:17	3/8/2016	 1.303573e-001	 5.490666e+000	 5.425613e+000	 9.531583e-001	 5.239098e-001	 1.558843e+000	 4.302695e+004	 2.991701e+000	 2.420722e+001	 8.348241e+001	 5.842523e+002	 5.273608e+002	 5.050971e+002	
10:45:20	3/8/2016	 1.318043e-001	 5.510964e+000	 5.452921e+000	 9.473252e-001	 5.339551e-001	 1.558553e+000	 4.302739e+004	 3.012549e+000	 2.407540e+001	 8.375591e+001	 5.834418e+002	 5.278678e+002	 5.053951e+002	
